scope,controller,condition,contrast,metric,n_scene_blocks,n_available,n_missing_or_censored,mean,sample_sd,median,minimum,maximum,bootstrap_mean_ci95_lower,bootstrap_mean_ci95_upper,inference_label
raw_arm,IDEAM,empty_shadow,,real_time_factor,5,5,0,0.9998500563990381,0.00014679577675238392,0.9998172833914604,0.9997086016044422,1.0000593535226314,0.9997392196474104,0.9999686208089102,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,traffic_hard_braking_actor_count,5,5,0,0.2,0.4472135954999579,0.0,0.0,1.0,0.0,0.6,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,traffic_maximum_follower_disturbance_amplification,5,5,0,3.6211047405446606,1.8705880703598783,3.584319010223259,1.805324325065304,6.414588848894815,2.256373031682812,5.109011613044874,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,traffic_maximum_speed_loss_mps,5,5,0,2.3401509920415706,0.12436113261040592,2.317205627265011,2.206854026368301,2.5455952597436067,2.2523980888238326,2.452173743115503,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,traffic_peak_deceleration_mps2,5,5,0,-2.2076723016638695,0.6758714329189328,-1.9334415924058872,-3.4059904871877693,-1.8130491688938257,-2.8148650976741694,-1.8489381468059691,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,traffic_total_integrated_speed_deficit_vehicle_m,5,5,0,62.47474112623139,9.682018166282667,61.3700781608574,52.6961614296925,75.4081794641661,54.982767739939945,69.96671451252283,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,collision_incidence,5,5,0,0.4,0.5477225575051661,0.0,0.0,1.0,0.0,0.8,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,ego_maximum_speed_loss_mps,5,5,0,10.726592563608317,4.2471192300762475,13.329151904765716,5.869346700306952,14.320029741303465,7.540407370416697,13.912777756799937,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,ego_mean_speed_mps,5,5,0,29.50787400538838,0.634866264266139,29.47439560252958,28.735356847685033,30.222587972935006,29.010560842283894,30.005187168492863,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,ego_minimum_speed_mps,5,5,0,22.206607653815162,4.190380924622252,19.70407458306581,18.762667220104586,27.13236252048227,19.05402658385764,25.36620430137399,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,ego_peak_deceleration_mps2,5,5,0,-8.60474101218422,1.1915738900791117,-8.772451415641953,-9.771747297465367,-7.1609609014155495,-9.546318316619093,-7.663163707749348,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_maximum_time_s,5,5,0,0.003130800000000278,0.00048398698846156813,0.002817999999999543,0.002796599999999927,0.0038973999999996067,0.002807639999999978,0.0035634600000001627,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_mean_time_s,5,5,0,0.0014931246666668703,4.6866872412520794e-05,0.0015106933333337716,0.0014420866666668827,0.0015407666666670335,0.0014570710000000985,0.0015295993333335881,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_p95_time_s,5,5,0,0.0021032910000001867,0.00047750324684035973,0.0020865800000001928,0.001637849999998408,0.0028831950000010485,0.0017744220000007257,0.002511683000000886,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_stale_plan_fallback_time_s,5,5,0,1.4200000000000002,0.6260990336999406,1.2000000000000004,1.0000000000000002,2.499999999999999,1.0400000000000003,1.98,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,low_level_wall_clock_effective_control_rate_hz,5,5,0,9.998777965898052,0.0010196526117902149,9.999220227475927,9.997340540793802,9.999729673974477,9.99792420192549,9.999537258284931,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,maximum_follower_hard_brake_time_s,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,maximum_follower_speed_loss_mps,5,5,0,2.0138156631682884,0.48432315069216547,2.206854026368301,1.4081816405503567,2.545599074515845,1.6265976992116016,2.381105536504136,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,minimum_follower_peak_deceleration_mps2,5,5,0,-1.7147282956038776,0.31695856307849357,-1.8425754019181533,-2.043343004859552,-1.3475418313150587,-1.9592289192898065,-1.470227671917949,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,minimum_hidden_oriented_box_clearance_m,5,5,0,0.21555362579780502,0.4270308495435286,-0.026078253011945662,-0.10123061508477349,0.8874968562548288,-0.07715765528725456,0.5960141419190804,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,minimum_hidden_ttc_2d_s,5,5,0,0.24800852584964242,0.3956129358277676,0.0,0.0,0.907011439254916,0.0,0.6108131015516088,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,minimum_oriented_box_clearance_m,5,5,0,0.21555362579780502,0.4270308495435286,-0.026078253011945662,-0.10123061508477349,0.8874968562548288,-0.07715765528725456,0.5927214649769149,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,minimum_ttc_2d_s,5,5,0,0.24800852584964242,0.3956129358277676,0.0,0.0,0.907011439254916,0.0,0.6108131015516088,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,near_collision_incidence,5,5,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,scene_block_bootstrap_ci
raw_arm,IDEAM,true_threat,,physics_control_loop_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
